,League,Team,Season,Gen..Role,DAVIES_TOTAL,DAVIES_weighted,League_DAVIES,Raw_League_DAVIES,SD_League,Raw_SD_League,Z,Manager,Wage Bill
5853,Major League Soccer,Atlanta United,2024,Dribbler,0.33,0.167345013,0.052133261,0.028888889,0.543640564,0.604447194,0.211926335,,
5854,Major League Soccer,Atlanta United,2024,Finisher,0.48,0.48,0.147793703,0.092068966,0.568861233,0.759042533,0.58398477,,
5855,Major League Soccer,Atlanta United,2024,Midfielder,-0.3,-0.3,0.099031871,0.12,0.418126308,0.605065573,-0.954333327,,
5856,Major League Soccer,Atlanta United,2024,Wide Def,0.19,0.106343284,0.010228839,0.016428571,0.234795311,0.453179829,0.409354191,,
5857,Major League Soccer,Austin FC,2021,Central Def,3.73,1.313581964,0.845053981,0.750740741,1.011579406,2.940474747,0.46316481,,
5858,Major League Soccer,Austin FC,2021,Creator,4.58,1.804004898,1.095888561,0.146296296,1.630697639,4.180638659,0.434241345,,
5859,Major League Soccer,Austin FC,2021,Deep Midfielder,6.02,2.952839707,0.621914062,0.317037037,1.318326533,2.491752264,1.768094312,,
5860,Major League Soccer,Austin FC,2021,Dribbler,-3.49,-1.236578249,0.637942648,0.355185185,1.175468898,2.219466967,-1.594700549,,
5861,Major League Soccer,Austin FC,2021,Finisher,-4.3,0.605837024,1.578134051,1.467037037,1.905016797,4.073323926,-0.51038764,,
5862,Major League Soccer,Austin FC,2021,Wide Def,1.62,0.508945988,0.830758996,0.712962963,0.864071663,2.259764819,-0.372437867,,
5863,Major League Soccer,Austin FC,2022,Central Def,3.75,2.403570844,0.641009798,0.220357143,0.801088617,2.922083836,2.200207329,,
5864,Major League Soccer,Austin FC,2022,Creator,3.18,2.921462127,0.836636645,-0.070357143,1.774710095,4.146552769,1.174741434,,
5865,Major League Soccer,Austin FC,2022,Deep Midfielder,-0.51,0.916884285,0.707815853,0.105357143,1.046131348,2.010948702,0.199849122,,
5866,Major League Soccer,Austin FC,2022,Dribbler,-3.35,1.305208206,0.986403058,0.881481481,1.667654893,3.265305621,0.191169737,,
5867,Major League Soccer,Austin FC,2022,Finisher,-3.31,0.04299732,0.975837638,0.076071429,1.346178822,4.219543015,-0.692954237,,
5868,Major League Soccer,Austin FC,2022,Midfielder,2.57,2.683128555,0.44013079,0.1016,1.305237159,2.093694263,1.718459937,,
5869,Major League Soccer,Austin FC,2022,Wide Def,-0.58,0.200894282,0.995644946,0.891071429,0.757700449,2.218326595,-1.048898236,,
5870,Major League Soccer,Austin FC,2023,Central Def,-1.38,1.232511661,0.881834203,0.682758621,0.965911708,3.263508078,0.363053326,,
5871,Major League Soccer,Austin FC,2023,Creator,4.19,4.19,1.537445867,1.009655172,2.127104832,3.919129352,1.247025578,,
5872,Major League Soccer,Austin FC,2023,Deep Midfielder,0.62,0.669085166,0.789149695,0.229655172,1.156814722,1.829981426,-0.103788902,,
5873,Major League Soccer,Austin FC,2023,Dribbler,0.72,1.401350474,1.568361108,1.932758621,1.973118881,3.415716717,-0.084642966,,
5874,Major League Soccer,Austin FC,2023,Finisher,-2.32,-0.166297122,1.007868738,0.751724138,1.5370265,3.334163066,-0.763920375,,
5875,Major League Soccer,Austin FC,2023,Midfielder,0.17,0.845437158,1.122159981,1.251111111,2.034319949,3.377236391,-0.136027188,,
5876,Major League Soccer,Austin FC,2023,Wide Def,-0.09,0.750066113,0.806885503,0.637931034,0.775752339,2.911031211,-0.073244239,,
5877,Major League Soccer,Austin FC,2024,Central Def,0.3,0.138922018,0.069176182,0.044482759,0.160657593,0.320664335,0.434127235,,
5878,Major League Soccer,Austin FC,2024,Creator,0,0,0.080294622,0.106296296,0.41427784,0.538674642,-0.19381829,,
5879,Major League Soccer,Austin FC,2024,Deep Midfielder,0,0,0.078513404,0.094230769,0.238124988,0.297565765,-0.329715097,,
5880,Major League Soccer,Austin FC,2024,Dribbler,-0.6,-0.6,0.052133261,0.028888889,0.543640564,0.604447194,-1.199566963,,
5881,Major League Soccer,Austin FC,2024,Finisher,-1.58,-0.514011142,0.147793703,0.092068966,0.568861233,0.759042533,-1.163385386,,
5882,Major League Soccer,Austin FC,2024,Midfielder,-0.19,-0.044678492,0.099031871,0.12,0.418126308,0.605065573,-0.343700839,,
5883,Major League Soccer,Austin FC,2024,Wide Def,-0.03,-0.03,0.010228839,0.016428571,0.234795311,0.453179829,-0.171335785,,
5884,Major League Soccer,CF Montréal,2021,Central Def,4.45,1.456692445,0.845053981,0.750740741,1.011579406,2.940474747,0.604637125,,
5885,Major League Soccer,CF Montréal,2021,Creator,2.58,2.723484396,1.095888561,0.146296296,1.630697639,4.180638659,0.998097866,,
5886,Major League Soccer,CF Montréal,2021,Deep Midfielder,-1.97,0.273146067,0.621914062,0.317037037,1.318326533,2.491752264,-0.264553573,,
5887,Major League Soccer,CF Montréal,2021,Dribbler,-0.32,0.235876584,0.637942648,0.355185185,1.175468898,2.219466967,-0.342047386,,
5888,Major League Soccer,CF Montréal,2021,Finisher,-3.24,-0.237276828,1.578134051,1.467037037,1.905016797,4.073323926,-0.952963188,,
5889,Major League Soccer,CF Montréal,2021,Wide Def,-1.62,0.267418941,0.830758996,0.712962963,0.864071663,2.259764819,-0.651959877,,
5890,Major League Soccer,CF Montréal,2022,Central Def,8.64,2.347272621,0.641009798,0.220357143,0.801088617,2.922083836,2.129930182,,
5891,Major League Soccer,CF Montréal,2022,Creator,-0.37,1.531243386,0.836636645,-0.070357143,1.774710095,4.146552769,0.391391666,,
5892,Major League Soccer,CF Montréal,2022,Deep Midfielder,3.36,2.095837982,0.707815853,0.105357143,1.046131348,2.010948702,1.326814392,,
5893,Major League Soccer,CF Montréal,2022,Dribbler,2.43,1.532167336,0.986403058,0.881481481,1.667654893,3.265305621,0.32726452,,
5894,Major League Soccer,CF Montréal,2022,Finisher,2.54,1.728291782,0.975837638,0.076071429,1.346178822,4.219543015,0.558955565,,
5895,Major League Soccer,CF Montréal,2022,Midfielder,0.59,0.59,0.44013079,0.1016,1.305237159,2.093694263,0.11482144,,
5896,Major League Soccer,CF Montréal,2022,Wide Def,0.12,1.176219067,0.995644946,0.891071429,0.757700449,2.218326595,0.238318614,,
5897,Major League Soccer,CF Montréal,2023,Central Def,2.1,1.110959322,0.881834203,0.682758621,0.965911708,3.263508078,0.237211246,,
5898,Major League Soccer,CF Montréal,2023,Creator,-3.05,0.440811181,1.537445867,1.009655172,2.127104832,3.919129352,-0.515552722,,
5899,Major League Soccer,CF Montréal,2023,Deep Midfielder,-1.98,-0.924795281,0.789149695,0.229655172,1.156814722,1.829981426,-1.481607161,,
5900,Major League Soccer,CF Montréal,2023,Dribbler,1.73,0.710053386,1.568361108,1.932758621,1.973118881,3.415716717,-0.435000511,,
5901,Major League Soccer,CF Montréal,2023,Finisher,-3.21,-0.290076586,1.007868738,0.751724138,1.5370265,3.334163066,-0.844452145,,
5902,Major League Soccer,CF Montréal,2023,Midfielder,0.89,0.89,1.122159981,1.251111111,2.034319949,3.377236391,-0.114121666,,
5903,Major League Soccer,CF Montréal,2023,Wide Def,-2.11,-0.215306811,0.806885503,0.637931034,0.775752339,2.911031211,-1.317678674,,
5904,Major League Soccer,CF Montréal,2024,Central Def,-0.28,-0.041643836,0.069176182,0.044482759,0.160657593,0.320664335,-0.689790099,,
5905,Major League Soccer,CF Montréal,2024,Creator,-0.54,-0.54,0.080294622,0.106296296,0.41427784,0.538674642,-1.497291342,,
5906,Major League Soccer,CF Montréal,2024,Deep Midfielder,-0.09,-0.035379147,0.078513404,0.094230769,0.238124988,0.297565765,-0.478288949,,
5907,Major League Soccer,CF Montréal,2024,Dribbler,-0.13,-0.13,0.052133261,0.028888889,0.543640564,0.604447194,-0.335025149,,
5908,Major League Soccer,CF Montréal,2024,Finisher,0.3,0.3,0.147793703,0.092068966,0.568861233,0.759042533,0.267563138,,
5909,Major League Soccer,CF Montréal,2024,Wide Def,-0.28,-0.28,0.010228839,0.016428571,0.234795311,0.453179829,-1.236092994,,
5910,Major League Soccer,Charlotte FC,2022,Central Def,-2.55,-0.295421115,0.641009798,0.220357143,0.801088617,2.922083836,-1.168947972,,
5911,Major League Soccer,Charlotte FC,2022,Creator,-10.62,-1.972397152,0.836636645,-0.070357143,1.774710095,4.146552769,-1.582812767,,
5912,Major League Soccer,Charlotte FC,2022,Deep Midfielder,-0.15,0.593919063,0.707815853,0.105357143,1.046131348,2.010948702,-0.108874273,,
5913,Major League Soccer,Charlotte FC,2022,Dribbler,-1.32,-0.147908051,0.986403058,0.881481481,1.667654893,3.265305621,-0.68018336,,
5914,Major League Soccer,Charlotte FC,2022,Finisher,2.42,1.551179355,0.975837638,0.076071429,1.346178822,4.219543015,0.427388774,,
5915,Major League Soccer,Charlotte FC,2022,Midfielder,-2.46,-1.154064171,0.44013079,0.1016,1.305237159,2.093694263,-1.221383371,,
5916,Major League Soccer,Charlotte FC,2022,Wide Def,-1.26,0.059122666,0.995644946,0.891071429,0.757700449,2.218326595,-1.236005973,,
5917,Major League Soccer,Charlotte FC,2023,Central Def,-4.82,-0.238580537,0.881834203,0.682758621,0.965911708,3.263508078,-1.159955647,,
5918,Major League Soccer,Charlotte FC,2023,Creator,-0.12,-0.038148936,1.537445867,1.009655172,2.127104832,3.919129352,-0.740722685,,
5919,Major League Soccer,Charlotte FC,2023,Deep Midfielder,0,0,0.789149695,0.229655172,1.156814722,1.829981426,-0.682174665,,
5920,Major League Soccer,Charlotte FC,2023,Dribbler,-1.77,-0.246705681,1.568361108,1.932758621,1.973118881,3.415716717,-0.919897329,,
5921,Major League Soccer,Charlotte FC,2023,Finisher,3.43,1.859567985,1.007868738,0.751724138,1.5370265,3.334163066,0.554121381,,
5922,Major League Soccer,Charlotte FC,2023,Midfielder,0.62,0.951603398,1.122159981,1.251111111,2.034319949,3.377236391,-0.083839606,,
5923,Major League Soccer,Charlotte FC,2023,Wide Def,-0.35,0.524113125,0.806885503,0.637931034,0.775752339,2.911031211,-0.36451373,,
5924,Major League Soccer,Charlotte FC,2024,Central Def,0.56,0.28,0.069176182,0.044482759,0.160657593,0.320664335,1.312255549,,
5925,Major League Soccer,Charlotte FC,2024,Creator,-0.09,-0.09,0.080294622,0.106296296,0.41427784,0.538674642,-0.411063799,,
5926,Major League Soccer,Charlotte FC,2024,Deep Midfielder,0.49,0.49,0.078513404,0.094230769,0.238124988,0.297565765,1.728027786,,
5927,Major League Soccer,Charlotte FC,2024,Dribbler,0.11,0.067294264,0.052133261,0.028888889,0.543640564,0.604447194,0.027887918,,
5928,Major League Soccer,Charlotte FC,2024,Finisher,-0.48,-0.238101266,0.147793703,0.092068966,0.568861233,0.759042533,-0.678363978,,
5929,Major League Soccer,Charlotte FC,2024,Midfielder,-0.73,-0.362959184,0.099031871,0.12,0.418126308,0.605065573,-1.104907884,,
5930,Major League Soccer,Charlotte FC,2024,Wide Def,0.1,0.047305752,0.010228839,0.016428571,0.234795311,0.453179829,0.157911641,,
5931,Major League Soccer,Chicago Fire,2019,Central Def,6.85,2.134210526,1.31315322,2.209166667,1.101228098,3.367073193,0.745583325,,
5932,Major League Soccer,Chicago Fire,2019,Creator,-0.04,-0.04,1.236701612,0.716363636,1.532049978,3.717484487,-0.833328958,,
5933,Major League Soccer,Chicago Fire,2019,Deep Midfielder,0.61,2.247830783,1.415754903,0.858333333,1.911251419,2.562387926,0.435356579,,
5934,Major League Soccer,Chicago Fire,2019,Dribbler,9.44,4.216762493,1.561909037,1.799130435,2.368695036,5.923184734,1.120808468,,
5935,Major League Soccer,Chicago Fire,2019,Finisher,6.15,3.116044513,1.799826941,1.776666667,2.249577506,4.184123893,0.585095454,,
5936,Major League Soccer,Chicago Fire,2019,Midfielder,-2.6,-1.308781665,1.107502669,0.728947368,1.872005815,3.656698412,-1.290746169,,
5937,Major League Soccer,Chicago Fire,2019,Wide Def,-5.56,-1.321118421,1.020816703,1.076666667,0.863034675,2.656047516,-2.7136049,,
5938,Major League Soccer,Chicago Fire,2020,Central Def,4.61,2.285056037,0.638751788,0.552692308,0.638443862,1.982629683,2.578620216,,
5939,Major League Soccer,Chicago Fire,2020,Creator,4.23,1.368114156,0.646406642,0.829583333,1.213780886,2.328865145,0.594594562,,
5940,Major League Soccer,Chicago Fire,2020,Deep Midfielder,1.65,1.65,0.555308419,0.2264,0.839235664,1.68085514,1.30439116,,
5941,Major League Soccer,Chicago Fire,2020,Dribbler,1.4,1.4,0.877521861,0.628076923,1.376217192,1.889099297,0.379648025,,
5942,Major League Soccer,Chicago Fire,2020,Finisher,2.23,2.017344229,0.959217982,1.156538462,1.213093706,2.657883282,0.872254337,,
5943,Major League Soccer,Chicago Fire,2020,Midfielder,2.48,2.48,0.28295229,0.3512,1.297165943,2.252232818,1.693729103,,
5944,Major League Soccer,Chicago Fire,2020,Wide Def,-1.44,0.193232156,0.366307992,-0.060384615,0.523622822,1.842360401,-0.330535319,,
5945,Major League Soccer,Chicago Fire,2021,Central Def,-0.83,0.264387654,0.845053981,0.750740741,1.011579406,2.940474747,-0.574019523,,
5946,Major League Soccer,Chicago Fire,2021,Creator,-2.88,-1.510835735,1.095888561,0.146296296,1.630697639,4.180638659,-1.598533188,,
5947,Major League Soccer,Chicago Fire,2021,Deep Midfielder,0.21,0.272145056,0.621914062,0.317037037,1.318326533,2.491752264,-0.265312877,,
5948,Major League Soccer,Chicago Fire,2021,Dribbler,-3.73,-0.151005985,0.637942648,0.355185185,1.175468898,2.219466967,-0.671177803,,
5949,Major League Soccer,Chicago Fire,2021,Finisher,3.82,2.131740614,1.578134051,1.467037037,1.905016797,4.073323926,0.290604557,,
5950,Major League Soccer,Chicago Fire,2021,Midfielder,5.98,3.348981278,0.633646442,0.4452,1.382083197,2.239637471,1.964668148,,
5951,Major League Soccer,Chicago Fire,2021,Wide Def,1.81,0.941937114,0.830758996,0.712962963,0.864071663,2.259764819,0.128667705,,
5952,Major League Soccer,Chicago Fire,2022,Central Def,2.62,1.218858283,0.641009798,0.220357143,0.801088617,2.922083836,0.721329042,,
5953,Major League Soccer,Chicago Fire,2022,Creator,-1.99,-0.248698892,0.836636645,-0.070357143,1.774710095,4.146552769,-0.611556524,,
5954,Major League Soccer,Chicago Fire,2022,Deep Midfielder,3.35,1.197731557,0.707815853,0.105357143,1.046131348,2.010948702,0.468311847,,
5955,Major League Soccer,Chicago Fire,2022,Dribbler,0.77,0.875004248,0.986403058,0.881481481,1.667654893,3.265305621,-0.066799678,,
5956,Major League Soccer,Chicago Fire,2022,Finisher,0.1,1.057588017,0.975837638,0.076071429,1.346178822,4.219543015,0.060727726,,
5957,Major League Soccer,Chicago Fire,2022,Wide Def,0.01,1.130587156,0.995644946,0.891071429,0.757700449,2.218326595,0.178094404,,
5958,Major League Soccer,Chicago Fire,2023,Central Def,-2.09,0.488989238,0.881834203,0.682758621,0.965911708,3.263508078,-0.406708979,,
5959,Major League Soccer,Chicago Fire,2023,Creator,4.33,1.572458537,1.537445867,1.009655172,2.127104832,3.919129352,0.016460246,,
5960,Major League Soccer,Chicago Fire,2023,Deep Midfielder,-1.17,0.167540146,0.789149695,0.229655172,1.156814722,1.829981426,-0.537345815,,
5961,Major League Soccer,Chicago Fire,2023,Dribbler,1.15,0.94459893,1.568361108,1.932758621,1.973118881,3.415716717,-0.316130054,,
5962,Major League Soccer,Chicago Fire,2023,Finisher,1.1,0.436746371,1.007868738,0.751724138,1.5370265,3.334163066,-0.371576136,,
5963,Major League Soccer,Chicago Fire,2023,Wide Def,-0.23,0.128617657,0.806885503,0.637931034,0.775752339,2.911031211,-0.874335548,,
5964,Major League Soccer,Chicago Fire,2024,Central Def,0.22,0.22,0.069176182,0.044482759,0.160657593,0.320664335,0.938790475,,
5965,Major League Soccer,Chicago Fire,2024,Creator,-0.62,-0.62,0.080294622,0.106296296,0.41427784,0.538674642,-1.690398461,,
5966,Major League Soccer,Chicago Fire,2024,Deep Midfielder,0.01,0.007110266,0.078513404,0.094230769,0.238124988,0.297565765,-0.29985571,,
5967,Major League Soccer,Chicago Fire,2024,Dribbler,0.22,0.117125506,0.052133261,0.028888889,0.543640564,0.604447194,0.119550029,,
5968,Major League Soccer,Chicago Fire,2024,Finisher,0.15,0.15,0.147793703,0.092068966,0.568861233,0.759042533,0.003878444,,
5969,Major League Soccer,Chicago Fire,2024,Midfielder,0.7,0.7,0.099031871,0.12,0.418126308,0.605065573,1.437288489,,
5970,Major League Soccer,Chicago Fire,2024,Wide Def,0.07,0.07,0.010228839,0.016428571,0.234795311,0.453179829,0.254567099,,
5971,Major League Soccer,Colorado Rapids,2019,Central Def,-2.25,0.804155543,1.31315322,2.209166667,1.101228098,3.367073193,-0.462209125,,
5972,Major League Soccer,Colorado Rapids,2019,Creator,0.57,0.336225999,1.236701612,0.716363636,1.532049978,3.717484487,-0.587758641,,
5973,Major League Soccer,Colorado Rapids,2019,Deep Midfielder,1.5,1.5,1.415754903,0.858333333,1.911251419,2.562387926,0.0440785,,
5974,Major League Soccer,Colorado Rapids,2019,Dribbler,1.92,1.030774194,1.561909037,1.799130435,2.368695036,5.923184734,-0.224230995,,
5975,Major League Soccer,Colorado Rapids,2019,Finisher,4.32,4.32,1.799826941,1.776666667,2.249577506,4.184123893,1.120287277,,
5976,Major League Soccer,Colorado Rapids,2019,Midfielder,-0.46,-0.007810761,1.107502669,0.728947368,1.872005815,3.656698412,-0.595785238,,
5977,Major League Soccer,Colorado Rapids,2019,Wide Def,1.84,1.974308624,1.020816703,1.076666667,0.863034675,2.656047516,1.104812991,,
5978,Major League Soccer,Colorado Rapids,2020,Central Def,-1.42,-0.03551956,0.638751788,0.552692308,0.638443862,1.982629683,-1.056116893,,
5979,Major League Soccer,Colorado Rapids,2020,Creator,-1.25,0.095057686,0.646406642,0.829583333,1.213780886,2.328865145,-0.454240928,,
5980,Major League Soccer,Colorado Rapids,2020,Deep Midfielder,1.11,1.11,0.555308419,0.2264,0.839235664,1.68085514,0.660948533,,
5981,Major League Soccer,Colorado Rapids,2020,Dribbler,0.3,0.3,0.877521861,0.628076923,1.376217192,1.889099297,-0.419644417,,
5982,Major League Soccer,Colorado Rapids,2020,Finisher,0.84,0.397792952,0.959217982,1.156538462,1.213093706,2.657883282,-0.462804339,,
5983,Major League Soccer,Colorado Rapids,2020,Midfielder,-2.05,-0.33251242,0.28295229,0.3512,1.297165943,2.252232818,-0.474468755,,
5984,Major League Soccer,Colorado Rapids,2020,Wide Def,0.55,0.275439893,0.366307992,-0.060384615,0.523622822,1.842360401,-0.173537316,,
5985,Major League Soccer,Colorado Rapids,2021,Central Def,4.25,1.726332267,0.845053981,0.750740741,1.011579406,2.940474747,0.871190418,,
5986,Major League Soccer,Colorado Rapids,2021,Creator,-8.85,0.14189522,1.095888561,0.146296296,1.630697639,4.180638659,-0.585021599,,
5987,Major League Soccer,Colorado Rapids,2021,Deep Midfielder,0.57,1.320032315,0.621914062,0.317037037,1.318326533,2.491752264,0.529548815,,
5988,Major League Soccer,Colorado Rapids,2021,Dribbler,4.2,2.275332198,0.637942648,0.355185185,1.175468898,2.219466967,1.392967141,,
5989,Major League Soccer,Colorado Rapids,2021,Finisher,0.54,1.044379562,1.578134051,1.467037037,1.905016797,4.073323926,-0.280183613,,
5990,Major League Soccer,Colorado Rapids,2021,Midfielder,0.54,0.54,0.633646442,0.4452,1.382083197,2.239637471,-0.067757457,,
5991,Major League Soccer,Colorado Rapids,2021,Wide Def,-3.55,-0.706225262,0.830758996,0.712962963,0.864071663,2.259764819,-1.778769429,,
5992,Major League Soccer,Colorado Rapids,2022,Central Def,2.93,1.056501735,0.641009798,0.220357143,0.801088617,2.922083836,0.518659144,,
5993,Major League Soccer,Colorado Rapids,2022,Creator,2.86,2.86,0.836636645,-0.070357143,1.774710095,4.146552769,1.140109227,,
5994,Major League Soccer,Colorado Rapids,2022,Deep Midfielder,-2.33,-0.284670232,0.707815853,0.105357143,1.046131348,2.010948702,-0.948720337,,
5995,Major League Soccer,Colorado Rapids,2022,Dribbler,0.03,0.822133723,0.986403058,0.881481481,1.667654893,3.265305621,-0.098503195,,
5996,Major League Soccer,Colorado Rapids,2022,Finisher,3.81,1.914253574,0.975837638,0.076071429,1.346178822,4.219543015,0.697096047,,
5997,Major League Soccer,Colorado Rapids,2022,Midfielder,0.5,0.206959707,0.44013079,0.1016,1.305237159,2.093694263,-0.178642694,,
5998,Major League Soccer,Colorado Rapids,2022,Wide Def,3.76,1.738134169,0.995644946,0.891071429,0.757700449,2.218326595,0.979924485,,
5999,Major League Soccer,Colorado Rapids,2023,Central Def,1.54,0.670099874,0.881834203,0.682758621,0.965911708,3.263508078,-0.219206711,,
6000,Major League Soccer,Colorado Rapids,2023,Creator,-1.42,0.297299225,1.537445867,1.009655172,2.127104832,3.919129352,-0.583020932,,
6001,Major League Soccer,Colorado Rapids,2023,Deep Midfielder,3.7,3.7,0.789149695,0.229655172,1.156814722,1.829981426,2.516263191,,
6002,Major League Soccer,Colorado Rapids,2023,Dribbler,-1.25,-0.638291139,1.568361108,1.932758621,1.973118881,3.415716717,-1.118357474,,
6003,Major League Soccer,Colorado Rapids,2023,Finisher,-0.56,-0.12431008,1.007868738,0.751724138,1.5370265,3.334163066,-0.736603317,,
6004,Major League Soccer,Colorado Rapids,2023,Midfielder,-2.86,-0.589915694,1.122159981,1.251111111,2.034319949,3.377236391,-0.84159607,,
6005,Major League Soccer,Colorado Rapids,2023,Wide Def,-5.81,0.04964137,0.806885503,0.637931034,0.775752339,2.911031211,-0.976141604,,
6006,Major League Soccer,Colorado Rapids,2024,Central Def,0.68,0.327272727,0.069176182,0.044482759,0.160657593,0.320664335,1.606500759,,
6007,Major League Soccer,Colorado Rapids,2024,Creator,1.18,0.592,0.080294622,0.106296296,0.41427784,0.538674642,1.235174389,,
6008,Major League Soccer,Colorado Rapids,2024,Deep Midfielder,-0.05,-0.05,0.078513404,0.094230769,0.238124988,0.297565765,-0.53968886,,
6009,Major League Soccer,Colorado Rapids,2024,Dribbler,-1.13,-0.567477798,0.052133261,0.028888889,0.543640564,0.604447194,-1.139743976,,
